DATE_TIME,day,hour,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,ano_mes,hora,ano,mes,dia
2020-05-15 0:00:00,2020-05-15,0:00:00,4135001,HmiyD2TTLFNqkNe,25.18431613,22.8575074,0,2020-5,0:00:00,2020,5,15
2020-05-15 0:15:00,2020-05-15,0:15:00,4135001,HmiyD2TTLFNqkNe,25.08458867,22.76166787,0,2020-5,0:15:00,2020,5,15
2020-05-15 0:30:00,2020-05-15,0:30:00,4135001,HmiyD2TTLFNqkNe,24.9357526,22.59230553,0,2020-5,0:30:00,2020,5,15
2020-05-15 0:45:00,2020-05-15,0:45:00,4135001,HmiyD2TTLFNqkNe,24.8461304,22.36085213,0,2020-5,0:45:00,2020,5,15
2020-05-15 1:00:00,2020-05-15,1:00:00,4135001,HmiyD2TTLFNqkNe,24.62152536,22.16542264,0,2020-5,1:00:00,2020,5,15
2020-05-15 1:15:00,2020-05-15,1:15:00,4135001,HmiyD2TTLFNqkNe,24.5360922,21.96857087,0,2020-5,1:15:00,2020,5,15
2020-05-15 1:30:00,2020-05-15,1:30:00,4135001,HmiyD2TTLFNqkNe,24.63867387,22.35292567,0,2020-5,1:30:00,2020,5,15
2020-05-15 1:45:00,2020-05-15,1:45:00,4135001,HmiyD2TTLFNqkNe,24.87302233,23.1609192,0,2020-5,1:45:00,2020,5,15
2020-05-15 2:00:00,2020-05-15,2:00:00,4135001,HmiyD2TTLFNqkNe,24.93693047,23.026113,0,2020-5,2:00:00,2020,5,15
2020-05-15 2:15:00,2020-05-15,2:15:00,4135001,HmiyD2TTLFNqkNe,25.0122476,23.34322927,0,2020-5,2:15:00,2020,5,15
2020-05-15 2:30:00,2020-05-15,2:30:00,4135001,HmiyD2TTLFNqkNe,25.00514933,23.63945927,0,2020-5,2:30:00,2020,5,15
2020-05-15 2:45:00,2020-05-15,2:45:00,4135001,HmiyD2TTLFNqkNe,24.99301953,24.0394858,0,2020-5,2:45:00,2020,5,15
2020-05-15 3:00:00,2020-05-15,3:00:00,4135001,HmiyD2TTLFNqkNe,25.01630943,24.38413557,0,2020-5,3:00:00,2020,5,15
2020-05-15 3:15:00,2020-05-15,3:15:00,4135001,HmiyD2TTLFNqkNe,24.98521527,24.35150773,0,2020-5,3:15:00,2020,5,15
2020-05-15 3:30:00,2020-05-15,3:30:00,4135001,HmiyD2TTLFNqkNe,24.93773193,24.06029653,0,2020-5,3:30:00,2020,5,15
2020-05-15 3:45:00,2020-05-15,3:45:00,4135001,HmiyD2TTLFNqkNe,24.87909953,23.70979413,0,2020-5,3:45:00,2020,5,15
2020-05-15 4:00:00,2020-05-15,4:00:00,4135001,HmiyD2TTLFNqkNe,24.6789022,22.58994153,0,2020-5,4:00:00,2020,5,15
2020-05-15 4:15:00,2020-05-15,4:15:00,4135001,HmiyD2TTLFNqkNe,24.3519308,21.78364253,0,2020-5,4:15:00,2020,5,15
2020-05-15 4:30:00,2020-05-15,4:30:00,4135001,HmiyD2TTLFNqkNe,24.0626222,21.85252493,0,2020-5,4:30:00,2020,5,15
2020-05-15 4:45:00,2020-05-15,4:45:00,4135001,HmiyD2TTLFNqkNe,24.0132242,22.306315,0,2020-5,4:45:00,2020,5,15
2020-05-15 5:00:00,2020-05-15,5:00:00,4135001,HmiyD2TTLFNqkNe,24.1771058,22.55190847,0,2020-5,5:00:00,2020,5,15
2020-05-15 5:15:00,2020-05-15,5:15:00,4135001,HmiyD2TTLFNqkNe,24.304888,22.97949207,0,2020-5,5:15:00,2020,5,15
2020-05-15 5:30:00,2020-05-15,5:30:00,4135001,HmiyD2TTLFNqkNe,24.32872727,23.45238047,0,2020-5,5:30:00,2020,5,15
2020-05-15 5:45:00,2020-05-15,5:45:00,4135001,HmiyD2TTLFNqkNe,24.28921113,23.09669193,0.0008627212413,2020-5,5:45:00,2020,5,15
2020-05-15 6:00:00,2020-05-15,6:00:00,4135001,HmiyD2TTLFNqkNe,24.08844607,22.2067566,0.005886957187,2020-5,6:00:00,2020,5,15
2020-05-15 6:15:00,2020-05-15,6:15:00,4135001,HmiyD2TTLFNqkNe,24.01163527,22.35345867,0.02228160747,2020-5,6:15:00,2020,5,15
2020-05-15 6:30:00,2020-05-15,6:30:00,4135001,HmiyD2TTLFNqkNe,23.97673127,22.893282,0.04940972387,2020-5,6:30:00,2020,5,15
2020-05-15 6:45:00,2020-05-15,6:45:00,4135001,HmiyD2TTLFNqkNe,24.21899,24.44244393,0.0953944536,2020-5,6:45:00,2020,5,15
2020-05-15 7:00:00,2020-05-15,7:00:00,4135001,HmiyD2TTLFNqkNe,24.5373984,27.18565287,0.1419404433,2020-5,7:00:00,2020,5,15
2020-05-15 7:15:00,2020-05-15,7:15:00,4135001,HmiyD2TTLFNqkNe,24.8159595,28.88847786,0.1547126757,2020-5,7:15:00,2020,5,15
2020-05-15 7:30:00,2020-05-15,7:30:00,4135001,HmiyD2TTLFNqkNe,24.98878987,29.6056438,0.1487991533,2020-5,7:30:00,2020,5,15
2020-05-15 7:45:00,2020-05-15,7:45:00,4135001,HmiyD2TTLFNqkNe,25.21618033,29.54711093,0.1447934189,2020-5,7:45:00,2020,5,15
2020-05-15 8:00:00,2020-05-15,8:00:00,4135001,HmiyD2TTLFNqkNe,25.41951307,31.41254473,0.2016386213,2020-5,8:00:00,2020,5,15
2020-05-15 8:15:00,2020-05-15,8:15:00,4135001,HmiyD2TTLFNqkNe,25.95908213,35.5287108,0.3457076533,2020-5,8:15:00,2020,5,15
2020-05-15 8:30:00,2020-05-15,8:30:00,4135001,HmiyD2TTLFNqkNe,26.43078207,40.3180586,0.4053485727,2020-5,8:30:00,2020,5,15
2020-05-15 8:45:00,2020-05-15,8:45:00,4135001,HmiyD2TTLFNqkNe,26.8318298,39.08195373,0.3124267953,2020-5,8:45:00,2020,5,15
2020-05-15 9:00:00,2020-05-15,9:00:00,4135001,HmiyD2TTLFNqkNe,27.6209698,45.0092326,0.6231526487,2020-5,9:00:00,2020,5,15
2020-05-15 9:15:00,2020-05-15,9:15:00,4135001,HmiyD2TTLFNqkNe,27.98836207,46.6177065,0.3448840357,2020-5,9:15:00,2020,5,15
2020-05-15 9:30:00,2020-05-15,9:30:00,4135001,HmiyD2TTLFNqkNe,27.51672787,39.136326,0.2492484,2020-5,9:30:00,2020,5,15
2020-05-15 9:45:00,2020-05-15,9:45:00,4135001,HmiyD2TTLFNqkNe,27.45010767,40.93057693,0.5412059773,2020-5,9:45:00,2020,5,15
2020-05-15 10:00:00,2020-05-15,10:00:00,4135001,HmiyD2TTLFNqkNe,28.63219187,52.5477356,0.670675372,2020-5,10:00:00,2020,5,15
2020-05-15 10:15:00,2020-05-15,10:15:00,4135001,HmiyD2TTLFNqkNe,28.76891273,47.633738,0.5722834767,2020-5,10:15:00,2020,5,15
2020-05-15 10:30:00,2020-05-15,10:30:00,4135001,HmiyD2TTLFNqkNe,29.3514426,49.24972327,0.4551483833,2020-5,10:30:00,2020,5,15
2020-05-15 10:45:00,2020-05-15,10:45:00,4135001,HmiyD2TTLFNqkNe,28.85470787,44.0483256,0.361961654,2020-5,10:45:00,2020,5,15
2020-05-15 11:00:00,2020-05-15,11:00:00,4135001,HmiyD2TTLFNqkNe,29.41081933,47.6854534,0.6365608813,2020-5,11:00:00,2020,5,15
2020-05-15 11:15:00,2020-05-15,11:15:00,4135001,HmiyD2TTLFNqkNe,30.21606229,50.00698857,0.5857872136,2020-5,11:15:00,2020,5,15
2020-05-15 11:30:00,2020-05-15,11:30:00,4135001,HmiyD2TTLFNqkNe,30.2870728,49.8413636,0.5570693833,2020-5,11:30:00,2020,5,15
2020-05-15 11:45:00,2020-05-15,11:45:00,4135001,HmiyD2TTLFNqkNe,30.81104933,47.8363832,0.4679868693,2020-5,11:45:00,2020,5,15
2020-05-15 12:00:00,2020-05-15,12:00:00,4135001,HmiyD2TTLFNqkNe,31.30537507,49.18358353,0.5149625867,2020-5,12:00:00,2020,5,15
2020-05-15 12:15:00,2020-05-15,12:15:00,4135001,HmiyD2TTLFNqkNe,31.50729773,49.84449267,0.7878660287,2020-5,12:15:00,2020,5,15
2020-05-15 12:30:00,2020-05-15,12:30:00,4135001,HmiyD2TTLFNqkNe,32.14768473,52.35325513,0.6492476293,2020-5,12:30:00,2020,5,15
2020-05-15 12:45:00,2020-05-15,12:45:00,4135001,HmiyD2TTLFNqkNe,32.3914204,50.63123993,0.761243312,2020-5,12:45:00,2020,5,15
2020-05-15 13:00:00,2020-05-15,13:00:00,4135001,HmiyD2TTLFNqkNe,32.62279607,49.61076771,0.4160351014,2020-5,13:00:00,2020,5,15
2020-05-15 13:15:00,2020-05-15,13:15:00,4135001,HmiyD2TTLFNqkNe,32.49706447,47.01116133,0.489243946,2020-5,13:15:00,2020,5,15
2020-05-15 13:30:00,2020-05-15,13:30:00,4135001,HmiyD2TTLFNqkNe,32.5246214,46.66986293,0.574561224,2020-5,13:30:00,2020,5,15
2020-05-15 13:45:00,2020-05-15,13:45:00,4135001,HmiyD2TTLFNqkNe,32.67847087,47.51688413,0.560985624,2020-5,13:45:00,2020,5,15
2020-05-15 14:00:00,2020-05-15,14:00:00,4135001,HmiyD2TTLFNqkNe,33.7631854,49.80390433,0.7350834633,2020-5,14:00:00,2020,5,15
2020-05-15 14:15:00,2020-05-15,14:15:00,4135001,HmiyD2TTLFNqkNe,34.13076993,55.030613,0.8936614913,2020-5,14:15:00,2020,5,15
2020-05-15 14:30:00,2020-05-15,14:30:00,4135001,HmiyD2TTLFNqkNe,34.08138427,54.51913673,0.466788824,2020-5,14:30:00,2020,5,15
2020-05-15 14:45:00,2020-05-15,14:45:00,4135001,HmiyD2TTLFNqkNe,33.69572221,47.61819464,0.5421384957,2020-5,14:45:00,2020,5,15
2020-05-15 15:00:00,2020-05-15,15:00:00,4135001,HmiyD2TTLFNqkNe,33.89057607,46.0290812,0.3988885433,2020-5,15:00:00,2020,5,15
2020-05-15 15:15:00,2020-05-15,15:15:00,4135001,HmiyD2TTLFNqkNe,34.043744,44.28609193,0.4472921487,2020-5,15:15:00,2020,5,15
2020-05-15 15:30:00,2020-05-15,15:30:00,4135001,HmiyD2TTLFNqkNe,34.40285233,46.7442812,0.5651963973,2020-5,15:30:00,2020,5,15
2020-05-15 15:45:00,2020-05-15,15:45:00,4135001,HmiyD2TTLFNqkNe,34.43094267,43.9206158,0.3462306933,2020-5,15:45:00,2020,5,15
2020-05-15 16:00:00,2020-05-15,16:00:00,4135001,HmiyD2TTLFNqkNe,34.38115033,43.33285333,0.35818237,2020-5,16:00:00,2020,5,15
2020-05-15 16:15:00,2020-05-15,16:15:00,4135001,HmiyD2TTLFNqkNe,34.12625693,41.00743193,0.3288961193,2020-5,16:15:00,2020,5,15
2020-05-15 16:30:00,2020-05-15,16:30:00,4135001,HmiyD2TTLFNqkNe,34.35660993,41.28059067,0.344954196,2020-5,16:30:00,2020,5,15
2020-05-15 16:45:00,2020-05-15,16:45:00,4135001,HmiyD2TTLFNqkNe,33.86159653,39.41907593,0.260346758,2020-5,16:45:00,2020,5,15
2020-05-15 17:00:00,2020-05-15,17:00:00,4135001,HmiyD2TTLFNqkNe,33.44331357,36.82670364,0.1668127414,2020-5,17:00:00,2020,5,15
2020-05-15 17:15:00,2020-05-15,17:15:00,4135001,HmiyD2TTLFNqkNe,33.30025473,35.8522074,0.1738986373,2020-5,17:15:00,2020,5,15
2020-05-15 17:30:00,2020-05-15,17:30:00,4135001,HmiyD2TTLFNqkNe,33.0321222,34.3384004,0.08716189,2020-5,17:30:00,2020,5,15
2020-05-15 17:45:00,2020-05-15,17:45:00,4135001,HmiyD2TTLFNqkNe,32.31187113,31.54853933,0.0384030336,2020-5,17:45:00,2020,5,15
2020-05-15 18:00:00,2020-05-15,18:00:00,4135001,HmiyD2TTLFNqkNe,31.13241364,30.225331,0.02254493643,2020-5,18:00:00,2020,5,15
2020-05-15 18:15:00,2020-05-15,18:15:00,4135001,HmiyD2TTLFNqkNe,29.24311093,28.6825074,0.00914994484,2020-5,18:15:00,2020,5,15
2020-05-15 18:30:00,2020-05-15,18:30:00,4135001,HmiyD2TTLFNqkNe,28.495518,27.28599227,0.001841024544,2020-5,18:30:00,2020,5,15
2020-05-15 18:45:00,2020-05-15,18:45:00,4135001,HmiyD2TTLFNqkNe,27.8840638,25.96194653,0,2020-5,18:45:00,2020,5,15
2020-05-15 19:00:00,2020-05-15,19:00:00,4135001,HmiyD2TTLFNqkNe,27.4559754,25.38531307,0,2020-5,19:00:00,2020,5,15
2020-05-15 19:15:00,2020-05-15,19:15:00,4135001,HmiyD2TTLFNqkNe,27.0975484,25.2008464,0,2020-5,19:15:00,2020,5,15
2020-05-15 19:30:00,2020-05-15,19:30:00,4135001,HmiyD2TTLFNqkNe,27.01870113,25.74526773,0.00012538276,2020-5,19:30:00,2020,5,15
2020-05-15 19:45:00,2020-05-15,19:45:00,4135001,HmiyD2TTLFNqkNe,23.78723747,22.5114056,0.000100219904,2020-5,19:45:00,2020,5,15
2020-05-15 20:00:00,2020-05-15,20:00:00,4135001,HmiyD2TTLFNqkNe,22.66317964,20.29072571,0,2020-5,20:00:00,2020,5,15
2020-05-15 20:15:00,2020-05-15,20:15:00,4135001,HmiyD2TTLFNqkNe,23.41209707,20.73659667,0,2020-5,20:15:00,2020,5,15
2020-05-15 20:30:00,2020-05-15,20:30:00,4135001,HmiyD2TTLFNqkNe,22.30098867,20.37541693,0,2020-5,20:30:00,2020,5,15
2020-05-15 20:45:00,2020-05-15,20:45:00,4135001,HmiyD2TTLFNqkNe,22.0374816,20.31280513,0,2020-5,20:45:00,2020,5,15
2020-05-15 21:00:00,2020-05-15,21:00:00,4135001,HmiyD2TTLFNqkNe,22.16851807,20.6512674,0,2020-5,21:00:00,2020,5,15
2020-05-15 21:15:00,2020-05-15,21:15:00,4135001,HmiyD2TTLFNqkNe,22.1193604,20.6320862,0,2020-5,21:15:00,2020,5,15
2020-05-15 21:30:00,2020-05-15,21:30:00,4135001,HmiyD2TTLFNqkNe,22.22125033,20.75869967,0,2020-5,21:30:00,2020,5,15
2020-05-15 21:45:00,2020-05-15,21:45:00,4135001,HmiyD2TTLFNqkNe,22.23682847,20.91441667,0,2020-5,21:45:00,2020,5,15
2020-05-15 22:00:00,2020-05-15,22:00:00,4135001,HmiyD2TTLFNqkNe,22.22185843,20.89570393,0,2020-5,22:00:00,2020,5,15
2020-05-15 22:15:00,2020-05-15,22:15:00,4135001,HmiyD2TTLFNqkNe,22.14931253,20.73218587,0,2020-5,22:15:00,2020,5,15
2020-05-15 22:30:00,2020-05-15,22:30:00,4135001,HmiyD2TTLFNqkNe,22.10471387,20.82985207,0,2020-5,22:30:00,2020,5,15
2020-05-15 22:45:00,2020-05-15,22:45:00,4135001,HmiyD2TTLFNqkNe,22.05707993,21.07227567,0,2020-5,22:45:00,2020,5,15
2020-05-15 23:00:00,2020-05-15,23:00:00,4135001,HmiyD2TTLFNqkNe,22.23601831,21.24131654,0,2020-5,23:00:00,2020,5,15
2020-05-16 2:00:00,2020-05-16,2:00:00,4135001,HmiyD2TTLFNqkNe,21.68216,20.072144,0,2020-5,2:00:00,2020,5,16
2020-05-16 2:15:00,2020-05-16,2:15:00,4135001,HmiyD2TTLFNqkNe,21.6884114,19.9192038,0,2020-5,2:15:00,2020,5,16
2020-05-16 2:30:00,2020-05-16,2:30:00,4135001,HmiyD2TTLFNqkNe,21.51040853,19.59269193,0,2020-5,2:30:00,2020,5,16
2020-05-16 2:45:00,2020-05-16,2:45:00,4135001,HmiyD2TTLFNqkNe,21.496287,19.6248698,0,2020-5,2:45:00,2020,5,16
2020-05-16 3:00:00,2020-05-16,3:00:00,4135001,HmiyD2TTLFNqkNe,21.6459126,20.06520593,0,2020-5,3:00:00,2020,5,16
2020-05-16 3:15:00,2020-05-16,3:15:00,4135001,HmiyD2TTLFNqkNe,21.6743142,20.11216013,0,2020-5,3:15:00,2020,5,16
2020-05-16 3:30:00,2020-05-16,3:30:00,4135001,HmiyD2TTLFNqkNe,21.73142093,20.351884,0,2020-5,3:30:00,2020,5,16
2020-05-16 3:45:00,2020-05-16,3:45:00,4135001,HmiyD2TTLFNqkNe,21.78016573,20.50589407,0,2020-5,3:45:00,2020,5,16
2020-05-16 4:00:00,2020-05-16,4:00:00,4135001,HmiyD2TTLFNqkNe,21.85855536,20.81391043,0,2020-5,4:00:00,2020,5,16
2020-05-16 4:15:00,2020-05-16,4:15:00,4135001,HmiyD2TTLFNqkNe,21.89991073,20.71264033,0,2020-5,4:15:00,2020,5,16
2020-05-16 4:30:00,2020-05-16,4:30:00,4135001,HmiyD2TTLFNqkNe,21.92704853,20.72603773,0,2020-5,4:30:00,2020,5,16
2020-05-16 4:45:00,2020-05-16,4:45:00,4135001,HmiyD2TTLFNqkNe,22.0286844,20.79640287,0,2020-5,4:45:00,2020,5,16
2020-05-16 5:00:00,2020-05-16,5:00:00,4135001,HmiyD2TTLFNqkNe,21.93278,20.6822592,0,2020-5,5:00:00,2020,5,16
2020-05-16 5:15:00,2020-05-16,5:15:00,4135001,HmiyD2TTLFNqkNe,21.86625167,20.47236933,0,2020-5,5:15:00,2020,5,16
2020-05-16 5:30:00,2020-05-16,5:30:00,4135001,HmiyD2TTLFNqkNe,21.87658507,20.76019287,0,2020-5,5:30:00,2020,5,16
2020-05-16 5:45:00,2020-05-16,5:45:00,4135001,HmiyD2TTLFNqkNe,21.95998927,20.5434348,0.0001471694642,2020-5,5:45:00,2020,5,16
2020-05-16 6:00:00,2020-05-16,6:00:00,4135001,HmiyD2TTLFNqkNe,21.9232375,20.25681407,0.006205959379,2020-5,6:00:00,2020,5,16
2020-05-16 6:15:00,2020-05-16,6:15:00,4135001,HmiyD2TTLFNqkNe,21.8604004,20.4303872,0.02363373687,2020-5,6:15:00,2020,5,16
2020-05-16 6:30:00,2020-05-16,6:30:00,4135001,HmiyD2TTLFNqkNe,21.98583367,21.195638,0.04951496813,2020-5,6:30:00,2020,5,16
2020-05-16 6:45:00,2020-05-16,6:45:00,4135001,HmiyD2TTLFNqkNe,22.13967073,22.18941033,0.07926964347,2020-5,6:45:00,2020,5,16
2020-05-16 7:00:00,2020-05-16,7:00:00,4135001,HmiyD2TTLFNqkNe,22.45271393,23.1112346,0.1090379683,2020-5,7:00:00,2020,5,16
2020-05-16 7:15:00,2020-05-16,7:15:00,4135001,HmiyD2TTLFNqkNe,22.6524518,24.24170127,0.1381154517,2020-5,7:15:00,2020,5,16
2020-05-16 7:30:00,2020-05-16,7:30:00,4135001,HmiyD2TTLFNqkNe,22.97513853,25.66848753,0.1741175247,2020-5,7:30:00,2020,5,16
2020-05-16 7:45:00,2020-05-16,7:45:00,4135001,HmiyD2TTLFNqkNe,23.38855407,27.93747607,0.2436428057,2020-5,7:45:00,2020,5,16
2020-05-16 8:00:00,2020-05-16,8:00:00,4135001,HmiyD2TTLFNqkNe,23.8905234,30.79129613,0.2980529893,2020-5,8:00:00,2020,5,16
2020-05-16 8:15:00,2020-05-16,8:15:00,4135001,HmiyD2TTLFNqkNe,24.42785433,33.0092104,0.3386504113,2020-5,8:15:00,2020,5,16
2020-05-16 8:30:00,2020-05-16,8:30:00,4135001,HmiyD2TTLFNqkNe,25.16689847,36.6061888,0.4275489527,2020-5,8:30:00,2020,5,16
2020-05-16 8:45:00,2020-05-16,8:45:00,4135001,HmiyD2TTLFNqkNe,25.75717567,38.89201073,0.4700814853,2020-5,8:45:00,2020,5,16
2020-05-16 9:00:00,2020-05-16,9:00:00,4135001,HmiyD2TTLFNqkNe,25.99942227,38.70590013,0.4611857687,2020-5,9:00:00,2020,5,16
2020-05-16 9:15:00,2020-05-16,9:15:00,4135001,HmiyD2TTLFNqkNe,26.29700733,39.34378447,0.41958991,2020-5,9:15:00,2020,5,16
2020-05-16 9:30:00,2020-05-16,9:30:00,4135001,HmiyD2TTLFNqkNe,26.59366867,39.87995233,0.420493884,2020-5,9:30:00,2020,5,16
2020-05-16 9:45:00,2020-05-16,9:45:00,4135001,HmiyD2TTLFNqkNe,27.03096947,41.82566533,0.5405936787,2020-5,9:45:00,2020,5,16
2020-05-16 10:00:00,2020-05-16,10:00:00,4135001,HmiyD2TTLFNqkNe,27.61135453,46.07265193,0.491453022,2020-5,10:00:00,2020,5,16
2020-05-16 10:15:00,2020-05-16,10:15:00,4135001,HmiyD2TTLFNqkNe,27.93121329,44.468571,0.4697288307,2020-5,10:15:00,2020,5,16
2020-05-16 10:30:00,2020-05-16,10:30:00,4135001,HmiyD2TTLFNqkNe,28.2829874,48.962665,0.654436842,2020-5,10:30:00,2020,5,16
2020-05-16 10:45:00,2020-05-16,10:45:00,4135001,HmiyD2TTLFNqkNe,28.78232633,50.154118,0.5955213747,2020-5,10:45:00,2020,5,16
2020-05-16 11:00:00,2020-05-16,11:00:00,4135001,HmiyD2TTLFNqkNe,29.1554974,49.15606887,0.5752638967,2020-5,11:00:00,2020,5,16
2020-05-16 11:15:00,2020-05-16,11:15:00,4135001,HmiyD2TTLFNqkNe,29.3643758,48.12385467,0.5423748747,2020-5,11:15:00,2020,5,16
2020-05-16 11:30:00,2020-05-16,11:30:00,4135001,HmiyD2TTLFNqkNe,29.6892496,46.51825533,0.4934305533,2020-5,11:30:00,2020,5,16
2020-05-16 11:45:00,2020-05-16,11:45:00,4135001,HmiyD2TTLFNqkNe,29.8473918,47.0438902,0.62278731,2020-5,11:45:00,2020,5,16
2020-05-16 12:00:00,2020-05-16,12:00:00,4135001,HmiyD2TTLFNqkNe,30.08986207,50.09181933,0.662004302,2020-5,12:00:00,2020,5,16
2020-05-16 12:15:00,2020-05-16,12:15:00,4135001,HmiyD2TTLFNqkNe,30.37689871,48.67528186,0.5404251286,2020-5,12:15:00,2020,5,16
2020-05-16 12:30:00,2020-05-16,12:30:00,4135001,HmiyD2TTLFNqkNe,30.8864686,50.44957047,0.76711941,2020-5,12:30:00,2020,5,16
2020-05-16 12:45:00,2020-05-16,12:45:00,4135001,HmiyD2TTLFNqkNe,31.2210448,54.23274553,0.8122406413,2020-5,12:45:00,2020,5,16
2020-05-16 13:00:00,2020-05-16,13:00:00,4135001,HmiyD2TTLFNqkNe,31.31397713,52.8518024,0.636164586,2020-5,13:00:00,2020,5,16
2020-05-16 13:15:00,2020-05-16,13:15:00,4135001,HmiyD2TTLFNqkNe,31.66299653,52.0534832,0.7332435987,2020-5,13:15:00,2020,5,16
2020-05-16 13:30:00,2020-05-16,13:30:00,4135001,HmiyD2TTLFNqkNe,31.61725667,49.747872,0.5838647387,2020-5,13:30:00,2020,5,16
2020-05-16 13:45:00,2020-05-16,13:45:00,4135001,HmiyD2TTLFNqkNe,31.3661072,47.2997298,0.502392484,2020-5,13:45:00,2020,5,16
2020-05-16 14:00:00,2020-05-16,14:00:00,4135001,HmiyD2TTLFNqkNe,31.42362873,46.57489593,0.435684946,2020-5,14:00:00,2020,5,16
2020-05-16 14:15:00,2020-05-16,14:15:00,4135001,HmiyD2TTLFNqkNe,31.98976833,47.82889013,0.5959771373,2020-5,14:15:00,2020,5,16
2020-05-16 14:30:00,2020-05-16,14:30:00,4135001,HmiyD2TTLFNqkNe,32.24326421,48.35548621,0.5345009864,2020-5,14:30:00,2020,5,16
2020-05-16 14:45:00,2020-05-16,14:45:00,4135001,HmiyD2TTLFNqkNe,32.3501976,46.20359727,0.5149644067,2020-5,14:45:00,2020,5,16
2020-05-16 15:00:00,2020-05-16,15:00:00,4135001,HmiyD2TTLFNqkNe,32.43687973,45.77020907,0.5036263827,2020-5,15:00:00,2020,5,16
2020-05-16 15:15:00,2020-05-16,15:15:00,4135001,HmiyD2TTLFNqkNe,32.52414947,45.84053753,0.419735824,2020-5,15:15:00,2020,5,16
2020-05-16 15:30:00,2020-05-16,15:30:00,4135001,HmiyD2TTLFNqkNe,32.3280254,43.17009267,0.349962358,2020-5,15:30:00,2020,5,16
2020-05-16 15:45:00,2020-05-16,15:45:00,4135001,HmiyD2TTLFNqkNe,32.10339147,39.81443887,0.261408532,2020-5,15:45:00,2020,5,16
2020-05-16 16:00:00,2020-05-16,16:00:00,4135001,HmiyD2TTLFNqkNe,32.02910173,37.712012,0.2276812527,2020-5,16:00:00,2020,5,16
2020-05-16 16:15:00,2020-05-16,16:15:00,4135001,HmiyD2TTLFNqkNe,31.9597596,36.30115747,0.191869824,2020-5,16:15:00,2020,5,16
2020-05-16 16:30:00,2020-05-16,16:30:00,4135001,HmiyD2TTLFNqkNe,31.90710457,35.77269607,0.1755969836,2020-5,16:30:00,2020,5,16
2020-05-16 16:45:00,2020-05-16,16:45:00,4135001,HmiyD2TTLFNqkNe,31.88745533,34.78123607,0.150128168,2020-5,16:45:00,2020,5,16
2020-05-16 17:00:00,2020-05-16,17:00:00,4135001,HmiyD2TTLFNqkNe,31.74708247,33.73915807,0.1337432077,2020-5,17:00:00,2020,5,16
2020-05-16 17:15:00,2020-05-16,17:15:00,4135001,HmiyD2TTLFNqkNe,31.54080187,32.7458964,0.109053603,2020-5,17:15:00,2020,5,16
2020-05-16 17:30:00,2020-05-16,17:30:00,4135001,HmiyD2TTLFNqkNe,31.30016687,31.59976787,0.07958731113,2020-5,17:30:00,2020,5,16
2020-05-16 17:45:00,2020-05-16,17:45:00,4135001,HmiyD2TTLFNqkNe,31.0485982,30.12416173,0.05045076367,2020-5,17:45:00,2020,5,16
2020-05-16 18:00:00,2020-05-16,18:00:00,4135001,HmiyD2TTLFNqkNe,30.31168413,28.36227433,0.02621286333,2020-5,18:00:00,2020,5,16
2020-05-16 18:15:00,2020-05-16,18:15:00,4135001,HmiyD2TTLFNqkNe,29.54822573,26.94033807,0.008812281213,2020-5,18:15:00,2020,5,16
2020-05-16 18:30:00,2020-05-16,18:30:00,4135001,HmiyD2TTLFNqkNe,28.97306333,25.9079486,0.0003594496732,2020-5,18:30:00,2020,5,16
2020-05-16 18:45:00,2020-05-16,18:45:00,4135001,HmiyD2TTLFNqkNe,28.6859842,25.50321853,0,2020-5,18:45:00,2020,5,16
2020-05-16 19:00:00,2020-05-16,19:00:00,4135001,HmiyD2TTLFNqkNe,28.31019579,25.37907214,0,2020-5,19:00:00,2020,5,16
2020-05-16 19:15:00,2020-05-16,19:15:00,4135001,HmiyD2TTLFNqkNe,27.9578898,25.1996236,0,2020-5,19:15:00,2020,5,16
2020-05-16 19:30:00,2020-05-16,19:30:00,4135001,HmiyD2TTLFNqkNe,27.57085773,25.1651774,0,2020-5,19:30:00,2020,5,16
2020-05-16 19:45:00,2020-05-16,19:45:00,4135001,HmiyD2TTLFNqkNe,27.256431,24.9509702,0,2020-5,19:45:00,2020,5,16
2020-05-16 20:00:00,2020-05-16,20:00:00,4135001,HmiyD2TTLFNqkNe,26.9411986,24.4972452,0,2020-5,20:00:00,2020,5,16
2020-05-16 20:15:00,2020-05-16,20:15:00,4135001,HmiyD2TTLFNqkNe,26.70199373,24.07971407,0,2020-5,20:15:00,2020,5,16
2020-05-16 20:30:00,2020-05-16,20:30:00,4135001,HmiyD2TTLFNqkNe,26.483793,23.82730513,0,2020-5,20:30:00,2020,5,16
2020-05-16 20:45:00,2020-05-16,20:45:00,4135001,HmiyD2TTLFNqkNe,26.31202486,23.62220114,0,2020-5,20:45:00,2020,5,16
2020-05-16 21:00:00,2020-05-16,21:00:00,4135001,HmiyD2TTLFNqkNe,26.0082478,23.32152507,0,2020-5,21:00:00,2020,5,16
2020-05-16 21:15:00,2020-05-16,21:15:00,4135001,HmiyD2TTLFNqkNe,25.61655473,22.952588,0,2020-5,21:15:00,2020,5,16
2020-05-16 21:30:00,2020-05-16,21:30:00,4135001,HmiyD2TTLFNqkNe,25.28644193,22.64899693,0,2020-5,21:30:00,2020,5,16
